id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
2820;Церковь Николая Чудотворца Набережная;церковь;не позже 3-й четв. XVI в.;нет данных;действ.;Владимирская обл., г. Муром, ул. Плеханова, 27А;Нынешняя каменная церковь выстроена вместо деревянной в 1700-1714 священником московского храма Воскресения Христова о. Дмитрием Христофоровым. Двусветный пятиглавый четверик в духе московской архитектуры кон. XVII в. с трапезной и восьмигранной колокольней. Трапезная перестраивалась в 1803, 1847. Приделы: Космы и Дамиана, Феодора Стратилата, Сошествия Св. Духа, сщмч. Власия. Закрыта в 1940. Возвращена Владимирской епархии в 1991, отреставрирована.;"Николая Чудотворца; Власия, епископа Севастийского; Сошествия Святого Духа; Феодора Стратилата; Космы и Дамиана";55.582100;42.060500
2854;Церковь Серафима Саровского при Доме милосердия им. св. прав. Иулиании Лазаревской;церковь;2005;нет данных;действ.;Владимирская обл., г. Муром, ул. Серова;Церковь современной постройки в новых кварталах на западной окраине Мурома. Каменное одноглавое здание на высоком цоколе-фундаменте. Освящена 24 авг. 2005, приписана к Спасскому монастырю.;Серафима Саровского;55.577300;42.001000
2822;Церковь Сретения Господня;церковь;не позже 3-й четв. XVI в.;1860-е: Тюфилин М. А. – ремонт (иконостас );действ.;Владимирская обл., г. Муром, ул. Карла Маркса, 55;Холодная церковь Димитрия Солунского известна с 1574, а тёплая Сретенская при ней - с кон. XVIII в. В 1795 вместо этих двух деревянных муромскими купцами Зворыкиными возведен один каменный храм с главным престолом Сретения Господня и Димитриевским пределом. Другой придел Архистратига Михаила (1829). Одноглавый храм в стиле провинциального классицизма с трапезной и высокой колокольней. Перестроен в 1888-1892. Закрыт в янв. 1930, венчания сломаны, занят мастерскими. Возвращён Владимирской епархии в дек. 1999. Ныне является подворьем Спасского монастыря. Медленно реставрируется.;"Сретения Господня; Михаила Архангела; Димитрия Солунского";55.573340;42.045000
2850;Церковь Троицы Живоначальной в Карачарово;церковь;не позже 1-й трети XVII в.;1860-е: Тюфилин М. А. – ремонт (иконостас );действ.;Владимирская обл., г. Муром, с. Карачарово, ул. Мира;Кирпичная одноглавая церковь в стиле классицизма. Постройка типа восьмерик на четверике, с трапезной и высокой колокольней. Главный престол Троицкий, приделы Введенский и Никольский. Закрыта в 1930-е, частично разрушена в 1960-е. Восстанавливается, в 2005 в колокольне устроена часовня Ильи Муромца.;"Троицы Живоначальной; Илии Муромца; Николая Чудотворца; Введения Пресвятой Богородицы во Храм";55.541424;42.086965
2823;Церковь Успения Пресвятой Богородицы в Муроме;церковь;не позже 3-й четв. XVI в.;нет данных;действ.;Владимирская обл., г. Муром, ул. Красноармейская, 41А;Существующая каменная церковь возведена муромским купцом Д. Лихониным в 1790 вместо двух прежних деревянных. Главный престол Успенский, тёплый придел Димитрия Солунского. Перестроена в 1829. Нынешняя колокольня постройки 1835. Одноглавый двусветный четверик под высокой кровлей с главкой, с трапезной и колокольней, декорированный в стиле классицизма. Закрыта в 1940, четверик храма разобран. В 1997 возвращена епархии, отреставрирована, действует.;"Успения Пресвятой Богородицы; Димитрия Солунского";55.579800;42.042200
2845;Молитвенная комната Артемия Веркольского при Муромском детском доме;часовня;2003;нет данных;действ.;Владимирская обл., г. Муром, ул. Мечникова, 9;Дом сооружён в 1-й пол. XIX в., последние владельцы - муромские купцы Жадины. В 1920-е в здании располагался временный лагерь оказания помощи голодающим Поволжья. Затем и по настоящее время - детский дом-интернат. В 2003 тщанием Спасского монастыря здесь устроена молитвенная комната, ныне опекаемая причтом Успенской церкви.;Артемия Веркольского;55.575700;42.061600
20639;Часовня Димитрия Солунского на Слободском кладбище;часовня;2000-е;нет данных;действ.;Владимирская обл., г. Муром, Дмитриевская Слобода, кладбище;Кирпичная восьмигранная одноглавая часовня, построенная на Слободском (Новом) кладбище у Дмитриевской Слободы Мурома.;Димитрия Солунского;55.610910;42.020350
2839;Часовня Иконы Божией Матери Всех Скорбящих Радость при Центральной районной больнице;часовня;1998;нет данных;действ.;Владимирская обл., г. Муром, ул. Войкова, 17;Домовая часовня, находящаяся на 1-м этаже центрального корпуса больницы. Освящена 25 марта 1998.;Иконы Божией Матери Всех Скорбящих Радость;55.583700;42.037270
26415;Часовня Иконы Божией Матери Державная в Вербовском;часовня;2010-е;нет данных;действ.;Владимирская обл., г. Муром, ул. Ленинградская, 32/5;Часовня в гл. корпусе больницы №1 г. Мурома. Приписана к Андреевской церкви в Вербовском.;Иконы Божией Матери Державная;55.528200;41.983659
20640;Часовня Иконы Божией Матери Неопалимая Купина;часовня;2010;нет данных;действ.;Владимирская обл., г. Муром, ул. Войкова, 5А;Деревянная четверогранная часовня под четверогранным шатровым куполом, построенная на территории пожарной части №15. Освящена 22 нояб. 2012, приписана к Успенской церкви города.;Иконы Божией Матери Неопалимая Купина;55.578750;42.036300
