id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
7441;Адрианов Пошехонский мужской монастырь;монастырь;1540;нет данных;действ.;Ярославская обл., Пошехонский р-н, д. Андрианова слобода;Мужской монастырь основан на берегу р. Вохти Адрианом, учеником Корнилия Комельского. В советское время закрыт, использовался под жильё и склады. В 2000 возвращён епархии.;;58.453108;39.177609
7443;Церковь Богоявления Господня в Адриановом Пошехонском монастыре;церковь;;нет данных;действ.;Ярославская обл., Пошехонский р-н, д. Андрианова слобода;Тёплая церковь с Рождественским приделом, расположена в братским корпусе.;"Богоявления Господня; Рождества Пресвятой Богородицы";58.452886;39.176960
6368;Церковь Николая Чудотворца в Андрианово;церковь;;нет данных;действ.;Ярославская обл., Переславский р-н, с. Андрианово;Каменный храм с трапезной и колокольней. Главная Никольская часть и Георгиевский придел холодные, в трапезной тёплые приделы Казанской Богоматери и Сергия Радонежского. Церковь выстроена в 1796-1802, действовала до 1955. Возвращена верующим в 1990.;"Николая Чудотворца; Иконы Божией Матери Казанская; Сергия Радонежского; Георгия Победоносца";56.865892;38.271963
16370;Церковь Илии Пророка в Арефино;церковь;не позже XVIII в.;нет данных;действ.;Ярославская обл., Рыбинский р-н, с. Арефино;Кирпичная церковь в формах позднего классицизма, построенная в 1843 как зимний храм прихода. Четверик под купольной кровлей с прямоугольным алтарем и трапезной. Второй престол Димитрия Солунского. Закрыта в 1941, венчания сломаны. Использовалась как столовая. В 1996 возвращена верующим, отремонтирована.;"Илии Пророка; Димитрия Солунского";58.237122;39.246453
16369;Церковь Рождества Христова в Арефино;церковь;не позже XVIII в.;нет данных;сохр.;Ярославская обл., Рыбинский р-н, с. Арефино;Кирпичная церковь с декором в стиле классицизма, построенная в 1779-1784 как летний храм прихода. Четверик основного объема увенчан крупной ротондой, завершенной декоративным пятиглавием, трапезной связан с колокольней. Закрыта в 1937, использовалась в хозяйственных целях, сломана колокольня. В 1996 возвращена верующим, ремонтируется.;Рождества Христова;58.237405;39.246463
8653;Церковь Троицы Живоначальной в Аристово;церковь;не позже 1-й пол. XVII в.;нет данных;сохр.;Ярославская обл., Ярославский р-н, д. Аристово;Один из лучших в Ярославской области примеров сельского храма 2-й пол. XVII в. Кирпичная церковь на подклете сооружена в 1668-1671 на средства стольника А. И. Чирикова. Бесстолпный пятиглавый трёхапсидный четверик, с севера и запада охваченый галереями, с столпообразной шатровой колокольней у северо-западного угла. Вверху второй престол Иоанна Богослова, внизу тёплая Казанская церковь с Никольским приделом. Закрыта в 1963, в настоящее время заброшена, в тяжелом состоянии.;"Троицы Живоначальной; Иоанна Богослова; Николая Чудотворца; Иконы Божией Матери Казанская";57.710770;40.071621
9505;;;;;;;;;;
14683;Церковь Собора Михаила Архангела в Архангельском на Бору;церковь;;1990-е-2000-е: Симаков С. Б. – интерьеры, внутренний/внешний декор (росписи);действ.;Ярославская обл., Угличский р-н, д. Архангельское;Каменная двухпрестольная пятиглавая церковь с Введенским приделом, построенная на средства прихожан. Трёхъярусная колокольня возвышается над центром трапезной. Отдельно стоящая ярусная колокольня возведена в кон. XIX в. Сохранилась внутренняя роспись кон. XIX - нач. XX вв. В 2010-х в южной части трапезной устроен придел Иоакима и Анны.;"Собора Михаила Архангела; Иоакима и Анны; Введения Пресвятой Богородицы во Храм";57.583200;38.458400
15732;Церковь Троицы Живоначальной в Архангельском;церковь;не позже сер. XVI в.;нет данных;сохр.;Ярославская обл., Мышкинский р-н, д. Архангельское;Кирпичная двухэтажная трёхпрестольная церковь, построена на средства прихожан и вклад местных владельцев Щепиных-Ростовских вместо прежней церкви. В нижнем храме тёплые приделы: южный Казанский и северный Архангельский. Пятиглавый высокий четверик с трапезной и ярусной колокольней. Ремонтировалась в 1855. В советское время закрыта, разорена, заброшена, частично сохранились росписи XIX в. В 2014 начато восстановление.;"Троицы Живоначальной; Иконы Божией Матери Казанская; Михаила Архангела";57.803364;38.118696
31492;Часовня Михаила Архангела в Архангельском на Бору;часовня;;нет данных;действ.;Ярославская обл., Угличский р-н, д. Архангельское;;Михаила Архангела;57.583400;38.458215
9170;Церковь Илии Пророка в Астафьево;церковь;;нет данных;сохр.;Ярославская обл., Ростовский р-н, ур. Астафьево;Каменная одноглавая церковь с ярусной колокольней, построена на средства прихожан. С приделом Космы и Дамиана. Закрыта в 1935, использовалась как склад зерна, в настоящее время заброшена.;"Илии Пророка; Космы и Дамиана";57.151300;39.075500
5134;Часовня в Бабаево;часовня;;нет данных;сохр.;Ярославская обл., Угличский р-н, д. Бабаево;Кирпичная надкладезная часовня.;;57.304200;38.686100
11518;;;;;;;;;;
20467;Церковь Введения Пресвятой Богородицы во Храм в Байловском;церковь;;нет данных;сохр.;Ярославская обл., Брейтовский р-н, д. Байловское;Кирпичная двухпрестольная церковь, построена вместо прежней деревянной, сгоревшей в пожаре. Трёхсветный пятиглавый четверик с полуглавиями на завершениях фасадов, трапезная в одной связи с ярусной колокольней. В трапезной тёплый Никольский придел. В 1849 на средства прихожан расширена бывшая маловместительной трапезная. В 1895 из-за ветхости перестраивался основной объём. Закрыта в 1939, здание использовалось как склад. В настоящее время заброшена.;"Введения Пресвятой Богородицы во Храм; Николая Чудотворца";58.155400;37.875000
21890;Церковь Иконы Божией Матери Казанская в Бакунино;церковь;1910;1910-е: Никонов Н. Н.;сохр.;Ярославская обл., Большесельский р-н, с. Бакунино;Кирпичная церковь, украшенная богатым декором в псевдорусском стиле, построенная по утвержденному в 1910 проекту как зимний храм прихода. Одноглавый четверик, завершенный небольшим восьмигранным барабаном, в котором помещалась звонница, с прямоугольными алтарем и притвором. Закрыта не позже 1930-х, использовалась как клуб, склад, сейчас пустует.;Иконы Божией Матери Казанская;57.672760;39.026850
