id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
1821;Церковь Бориса и Глеба на Арбатской площади;церковь;1997;1997: Вылегжанин Ю. С.;действ.;Москва, Арбатская пл., 4;Храм-часовня построен вблизи места уничтоженной церкви Тихона Амафунтского в память также снесенного в 1930 г. стоявшего неподалеку древнего Борисоглебского храма. Освящен 6 авг. 1997 г. В своей архитектуре повторяет формы барочной Борисоглебской церкви. Приписан к храму Большого Вознесения.;Бориса и Глеба;55.751530;37.601948
1840;Церковь Владимира равноапостольного, что в Старых Садех;церковь;не позже 1-й четв. XV в.;;действ.;Москва, Старосадский пер., 11, стр. 1;Построена в 1514-1516 зодчим Алевизом Новым на месте одноименного старого храма. Придел Кирика и Иулитты (упом. 1625). В сер. XVII в. главный храм перестроен, в основном изменён весь верх. Второй (сев.) придел Бориса и Глеба пристроен в 1689. Квадратное в плане пятиглавое бесстолпное кирпичное здание с колокольней нач. XIX в. Закрыт в 1933, позже обезглавлен. Внешне отреставрирован. Богослужения возобновлены в 1991.;Владимира равноапостольного;55.755314;37.640467
1825;Церковь Вознесения Господня на Никитской;церковь;не позже сер. XVI в.;;действ.;Москва, ул. Большая Никитская, 18;Нынешняя каменная церковь выстроена ок. 1634 на месте сгоревшей. Южн. придел Прокопия и Иоанна Устюжских (1680-е), сев. - Усекновения главы Иоанна Предтечи (1739). К четверику храма примыкает широкая трапезная и двухярусная шатровая колокольня. Завершающий восьмерик 1764. Закрыта ок. 1937, возвращена верующим в 1992. Отреставрирована и действует.;"Вознесения Господня; Усекновения Главы Иоанна Предтечи; Прокопия и Иоанна Устюжских";55.757078;37.603839
1826;Церковь Воскресения Словущего, что на Успенском вражке;церковь;не позже 2-й четв. XVI в.;;действ.;Москва, Брюсов пер., 15/2;Впервые упоминается под 1548. Нынешний храм построен в 1629-34 вместо сгоревшего деревянного. Бесстолпный одноглавый четверик. Классицистические трапезная и колокольня поздние - 1816-20 гг., 3-й ярус колокольни сделан вновь в кон. XIX в. Приделы Николая Чудотворца и Пророка Елисея (существовал как отдельная церковь до разорения в 1812). В советское время не закрывался.;"Воскресения Словущего; Николая Чудотворца; Елисея Пророка";55.759483;37.607389
1846;Церковь Всех Святых, что на Кулишках;церковь;кон. XIV в.;;действ.;Москва, Славянская пл., 2;Устроена при вел. кн. Дмитрии Донском в память воинов, павших в Куликовской битве. Первая каменная постройка нач. XVI в., нынешнее здание рубежа XVI-XVII вв. с включением частей прежней церкви. Почти квадратный в плане бесстолпный одноглавый храм на высоком подклете. Четырёхъярусная колокольня кон. XVII в. Приделы Николая Чудотворца и Пророка Наума (ныне не возобновлён). Закрыта в 1930. Реставрировалась в 1970-х. Возвращена РПЦ в кон. 1991.;Всех Святых;55.753572;37.635042
1835;Церковь Гавриила Архангела;церковь;не позже сер. XVI в.;1705-1707: Зарудный И. П. (?);действ.;Москва, Архангельский пер., 15А;Гаврииловский храм впервые упоминается в 1551, под 1639 известен каменным. Небольшая, о трех шатровых главах церковь, сломана в 1704 по желанию кн. А. Д. Меншикова для строительства нового храма при его усадьбе. Постройка начата в 1705, окончена в 1707. Придел справа - Введенский (1714, разобран после 1782). В связи с переездом Меншикова в Санкт-Петербург отделка не была завершена. Верхний, 3-й, восьмерик и 30-метровый шпиль сгорели в 1723. Отремонтирован только в 1770-х. На хорах был придел прп. Сергия (не возобновлен после закрытия в советское время). Храм в стиле барокко. Башня в два восьмерика на четверике, возвышающаяся над прямоугольным нижним ярусом, в настоящее время завершается круглой главой и укороченным винтообразным шпилем. Закрыт в 1923 (?). В 1947 летний храм Гавриила Архангела и зимняя церковь Феодора Стратилата переданы вновь образованному подворью Антиохийского патриархата. Ныне однопрестольный.;Гавриила Архангела;55.763208;37.638944
1833;Церковь Георгия Победоносца, что в Лучниках;церковь;не позже 3-й четв. XV в.;;действ.;Москва, Лубянский пр., 9, стр. 2;Каменной известна с 1629. Нынешний двухэтажный одноглавый храм в стиле московского барокко построен в 1693-1694. Нижний престол Георгия Победоносца, верхний - Благовещения Божией Матери. Боковые приделы Нила Столобенского (северный, пристроен в 1850) и Феодора Сикеота (южный, 1862). Закрыт в нач. 1930-х, завершения сломаны, звоны и окна заложены, пробиты новые. Возвращён РПЦ в 1993. Отреставрирован. Посвящения изменены: ныне северный придел сщмч. Владимира Лубянского (Проферансова) (2007), южный - Нила Столобенского и Феодора Сикеота.;"Георгия Победоносца; Владимира Лубянского (Проферансова) Священномученика; Нила Столобенского; Феодора Сикеота; Благовещения Пресвятой Богородицы";55.758231;37.630203
1851;Церковь Димитрия Солунского при Российском детском фонде;церковь;1832;1837: Быковский М. Д.;действ.;Москва, Армянский пер., 11/2А;Освящена 2 окт. 1832. Находилась в зале на 2-м этаже в северном крыле богадельни. Ликвидирована к дек. 1919. После ремонта, окончившегося к 1990, здание передано Российскому детскому фонду. Повторно освящена 7 дек. 2004 по благословению Патриарха Алексия II. Периодически проводятся службы.;Димитрия Солунского;55.759192;37.638167
1820;Церковь Иконы Божией Матери Державная;церковь;1994;;действ.;Москва, Пречистенская наб., 37;Деревянный крестообразный в плане шатровый храм-часовня. Освящен 8 нояб. 1995 г. как предтеча восстанавливаемого Храма Христа Спасителя, к которому приписан ныне.;Иконы Божией Матери Державная;55.743139;37.606100
2111;Церковь Иконы Божией Матери Державная при Российском Дворянском собрании;церковь;1995;нет данных;действ.;Москва, Малый Знаменский пер., 5;Новоустроенный домовый храм, приписанный к Казанскому собору. Освящен 15 марта 2001. Находится в левом флигеле бывш. городской усадьбы Голицыных-Вяземского-Долгоруких (кон. XVII-XVIII, XIX-XX вв.).;Иконы Божией Матери Державная;55.747389;37.602764
1849;Церковь Иконы Божией Матери Знамение, что на Шереметевом дворе;церковь;1-й четв. XVII в.;;действ.;Москва, Романов пер., 2/6, стр. 8;Известный памятник стиля нарышкинское барокко. Двухсветный четверик на подклете с тремя ярусами сужающихся восьмериков. Приделы прп. Сергия и Варлаама Хутынского не возобновлены после войны 1812 года. Храм закрыт в 1929, внутреннее убранство уничтожено. Формально возвращён РПЦ в 1991, однако богослужения начали проводится только в 2003. В 2010 восстановлены и подняты на колокольню 10 колоколов.Интерьер восстановлен к 2012.;"Иконы Божией Матери Знамение; Сергия Радонежского; Варлаама Хутынского";55.753897;37.609489
29736;Церковь Иоанна Златоуста при Центре изучения истории и наследия Московского Златоустовского монастыря;церковь;2016;нет данных;действ.;Москва, Малый Златоустинский пер., 5/1;Молитвенная комната на втором этаже келейного корпуса (1862) бывшего Златоустовского монастыря устроена в 2016. В 2017 преобразована в часовню. Приписана к Космодамианской церкви на Маросейке. В нояб. 2023 освящена как церковь.;Иоанна Златоуста;55.758996;37.634050
1839;Церковь Космы и Дамиана Ассийских на Маросейке;церковь;не позже 2-й четв. XVI в.;1791-1793: Казаков М. Ф.;действ.;Москва, ул. Маросейка, 14/2, стр. 3;"Деревянный храм впервые упомянут под 1547. Ныне существующий каменный построен в 1791-1793 арх. М. Ф. Казаковым. Тёплые приделы Николая Чудотворца (южн., осв. 1793) и Космы и Дамиана Асийских (сев., осв. 1795). Главный (до обновления 1857 - летний) храм Спасителя, исцелившего расслабленного, освящён в 1803. Прекрасный памятник зрелого классицизма; проект неоднократно был повторён в провинции. Закрыт в кон. 1920-х или нач. 1930-х. Был перепланирован. Вновь открыт в 1993, отреставрирован.";"Космы и Дамиана Ассийских; Спасителя, исцелившего расслабленного; Николая Чудотворца";55.757856;37.638433
1828;Церковь Космы и Дамиана Ассийских, что в Шубино;церковь;не позже 1-й четв. XVII в.;;действ.;Москва, Столешников пер., 2-4, стр. 6 (храм), 2, стр. 3 (колокольня);Деревянная церковь Космы и Дамиана, впервые упомянутая под 1625, сгорела в 1626, после чего был возведён каменный храм, простоявший до нач. XVIII в. В 1703 началась его капитальная перестройка, завершившаяся только после 1722, была выстроена ныне существующая церковь типа восьмерик на четверике. Главный престол Благовещенский. Придел Воскресения Словущего построен в 1821-1824, а новый придел Космы и Дамиана и колокольня в псевдорусском стиле - в 1857-1858. Закрыта в 1929, купол и верх колокольни разобраны в нач. 1930-х. Частично отреставрирована к Олимпиаде-80. Службы возобновлены в 1991, колокольня возведена в 2015-2016 на новом месте, отдельно от храма.;"Космы и Дамиана Ассийских; Воскресения Словущего; Благовещения Пресвятой Богородицы";55.761678;37.611447
6436;Церковь Николая Чудотворца при Генеральной Прокуратуре РФ;церковь;ок. 2004;нет данных;действ.;Москва, ул. Большая Дмитровка, 15А;Домовая церковь в приспособленном помещении, внешне не выделена. Устроена в здании Генеральной Прокуратуры РФ по инициативе В. Ф. Стародумова. Малое освящение состоялось 13 апр. 2007.;Николая Чудотворца;55.763102;37.611990
