id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
31970;Церковь Успения Пресвятой Богородицы в Белом Береге;церковь;1858;нет данных;сохр.;Смоленская обл., Сафоновский р-н, д. Белый Берег;Каменная двухэтажная шестипрестольная церковь построена в 1860-1868 помещиком И. П. Жегаловым. Внизу - главный престол Успенский, приделы Смоленский (юж.) и Никольский (сев.), вверху приделы: Константиноеленинский, Димитрия Ростовского (юж.) и Александра Невского (сев.). Освящена 21 июля 1868. Храм перестроен в 1885-1888 с добавлением с западной стороны еще двух приделов: Иоанна Рыльского и Всех Святых. Освящены 19-20 окт. 1888. Закрыта в 1938, пострадала во время войны, руинирована.;"Успения Пресвятой Богородицы; Александра Невского; Всех Святых; Димитрия, митрополита Ростовского; Иконы Божией Матери Смоленская; Иоанна Рыльского; Константина и Елены; Николая Чудотворца";55.377566;33.582032
11609;Церковь Иконы Божией Матери Смоленская в Богородицком;церковь;1777;2000-е: Стрельбицкий И. Г. – реставрация;сохр.;Смоленская обл., Вяземский р-н, с. Богородицкое;Кирпичная церковь, построенная в 1777-1782 на средства Ф. И. Маневского. Хороший образец барокко. Основной объём храма - трёхсветный неравногранный восьмерик, завершённый куполом с люкарнами, к которому примыкают прямоугольные алтарь и притвор с колокольней. Над притвором помещался Никольский придел. Закрыта в 1934, занята под школу. Повреждена во время боев в октябре 1941, притвор и колокольня разрушены, до 1960-х использовалась под сельсовет и жилье, затем заброшена. В 2000 в селе вновь создан приход, ведутся реставрационные работы.;"Иконы Божией Матери Смоленская; Николая Чудотворца";55.307955;34.071699
11610;Церковь Сретения Господня в Богородицком;церковь;1830;нет данных;сохр.;Смоленская обл., Вяземский р-н, с. Богородицкое;Небольшая холодная кирпичная церковь в стиле классицизма, устроена в 1830 на средства полковника Ф. И. Белкина в здании усадебной оранжереи. В сер. ХХ в. здание сильно повреждено. Отремонтировано для размещения военно-исторического музея.;Сретения Господня;55.307449;34.073859
14854;Церковь Константина и Елены в Бодунах;церковь;2004;нет данных;действ.;Смоленская обл., Краснинский р-н, д. Бодуны;"Небольшая деревянная церковь с ярусным шатровым завершением, построенная в 2004-2005 на средства руководителей ООО ""ПКФ СФ"" В. М. Семкина и М. Р. Фокина у автодороги М-1 Москва-Минск. Освящена 22.07.2005 митр. Кириллом.";Константина и Елены;54.718650;31.281310
12999;Болдин Троицкий мужской монастырь;монастырь;1530;;действ.;Смоленская обл., Дорогобужский р-н, д. Болдино;Мужской монастырь, основанный в 1530 прп. Герасимом Болдинским, учеником прп. Даниила Переяславского. Во 2-й пол. XVI в. многолюдный и богатый монастырь, в котором велось каменное строительство. В Смутное время покинут братией, ок. 1621 передан смоленскому коллегиуму иезуитов. Восстановлен в 1656, но долгое время оставался небогатым. Ограда с башнями выстроена в 1770-х, кельи XIX в. Закрыт в 1920, церкви закрыты в 1931 (по другим данным в 1929). В 1920-1929 в монастыре действовал филиал дорогобужского музея. В марте 1943 большинство построек взорвано немцами, руины частично разобраны. Консервационные работы начаты в 1964. В 1987 восстановлена шестигранная колокольня кон. XVI в., взорванная в 1943. Восстановлен в 1991.;;54.927104;33.521564
13000;Собор Троицы Живоначальной в Болдином монастыре;церковь;1530;;действ.;Смоленская обл., Дорогобужский р-н, д. Болдино;"Большой монастырский собор, характерный для ""годуновского"" зодчества рубежа XVI-XVII вв. Сооружен в 1580-1590-х. Четырехстолпный пятикупольный трехапсидный храм, первоначально имевший позакомарное покрытие, с трех сторон окруженный галереями, к восточным концам которых были пристроены одноглавые приделы. Приделы Иоанно-Богословский и Борисоглебский (в 1880 переосвящены во имя Двенадцати Апостолов и Казанский). Закрыт ок. 1929-1931, занят зернохранилищем. В марте 1943 взорван немцами. В 1990-х произведены раскопки завалов на месте собора. В 2005-2010 выстроен в первоначальных формах, освящен 06.06.2010 патр. Кириллом.";"Троицы Живоначальной; Бориса и Глеба; Иконы Божией Матери Казанская; Иоанна Богослова; Двенадцати Апостолов";54.926809;33.521315
13001;Церковь Введения Пресвятой Богородицы во Храм в Болдином монастыре;церковь;2-я четв. XVI в.;1590-е: Конь Ф. С.;действ.;Смоленская обл., Дорогобужский р-н, д. Болдино;Кирпичная трапезная церковь, стоящая на высоком подклете. Была сооружена в 1590-х. Четверик одноапсидной церкви был увенчан восьмериком под высоким каменным шатром, с запада к ней примыкала обширная одностолпная трапезная палата, с юга - келарская. В 1843 устроен придел Митрофана Воронежского. Реставрировалась в 1920-х. Закрыта ок. 1929-1931, занята под сырзавод. В марте 1943 взорвана немцами. Стены нижнего этажа вновь сооружены в 1975. В 1995-1997 в упрощенных формах выстроена верхняя часть здания, завершенная низким шатром.;"Введения Пресвятой Богородицы во Храм; Митрофана, епископа Воронежского";54.926282;33.521007
13002;Церковь Тихона Задонского в Болдином монастыре;церковь;не позже 1-й пол. XIX в.;нет данных;действ.;Смоленская обл., Дорогобужский р-н, д. Болдино;Небольшая кирпичная церковь, сооруженная в восточной части монастыря в 1890-х вместо часовни, отмечавшей место, где в 1-й пол. XVI в. находились келья и пещера прп. Герасима. Кубическая постройка в псевдорусском стиле, завершенная низким декоративным шатром с главкой. В 1990 возвращена верующим, отремонтирована, сооружен притвор.;Тихона Задонского;54.927157;33.522286
13003;Часовня в Болдином монастыре;часовня;1990-е;нет данных;действ.;Смоленская обл., Дорогобужский р-н, д. Болдино;Деревянная часовня с шатровым куполом. Сооружена в 1990-х за алтарем разрушенного Троицкого собора, на месте срытого в ХХ в. монастырского кладбища, в ней собраны останки, найденные при работах на территории монастыря.;;54.926840;33.521776
32996;Церковь Покрова Пресвятой Богородицы в Болшево;церковь;1530;нет данных;действ.;Смоленская обл., Новодугинский р-н, д. Болшево, ул. Садовая, 1;Каменная трёхпрестольная холодная церковь построена в 1782 на средства С. М. Нахимова вместо предшествующей деревянной. Приделы Николая Чудотворца и Симеона и Анны. Двусветный четверик храма под куполом с главой, с полукруглой апсидой, трапезной связан с двухъярусной колокольней. Закрыта в советские годы, утрачена колокольня, завершения. Сохранилась в частично руинированном виде. Восстановление начато с сер. 2010-х, отремонтирована в близком к прежнему виде, освящена 14 окт. 2016.;"Покрова Пресвятой Богородицы; Симеона и Анны; Николая Чудотворца";55.733769;33.833729
