id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
14966;Часовня Иоакима и Анны на Березниковском кладбище у Пянды;часовня;2007;нет данных;действ.;Архангельская обл., Виноградовский р-н, у д. Пянда;"Кирпичная восьмигранная ""входная"" часовня с шатровой кровлей. Построена в 2007-2010 при помощи А. А. Дьячкова на березниковском кладбище, у Пянды.";Иоакима и Анны;62.922157;42.584354
21703;Церковь Покрова Пресвятой Богородицы на Покровском Радовском подворье Соловецкого монастыря;церковь;2000;нет данных;действ.;Архангельская обл., Приморский р-н, ур. Рада;Женская община на Архангельском подворье Соловецкого монастыря образовалась в 1995, в 1998 - обосновалась на берегу реки Большая Рада. В 2000 архим. Иосифом (Братищевым) совершен постриг сестер в монашество, домовая церковь освящена в честь Покрова Пресвятой Богородицы, началось строительство нового храма. В 2002 освящен новопостроенный Покровский храм и указом Святейшего Патриарха Алексия II учреждена Радово-Покровская женская монашеская община. В 2013 община преобразована и зарегистрирована с наименованием «Покровское женское подворье Спасо-Преображенского Соловецкого ставропигиального мужского монастыря РПЦ (МП)».;Покрова Пресвятой Богородицы;64.692644;40.713024
16776;Часовня Николая Чудотворца в Ревдино;часовня;;нет данных;сохр.;Архангельская обл., Вельский р-н, д. Ревдино;Деревянная часовня, обшитая тесом, вероятно, относящаяся к кон. XIX - нач. ХХ вв. Приземистый четверик, завершенный четырехскатной кровлей с небольшой главкой на световом барабане, с притвором. Пустует, в тяжёлом техническом состоянии.;Николая Чудотворца;61.221574;42.717212
16494;Часовня Георгия Победоносца в Резе;часовня;не позже нач. XIX в.;нет данных;действ.;Архангельская обл., Лешуконский р-н, с. Резя;Деревянная часовня, построенная в 1818. Была приписана к церкви в Чуласе (Чулащелье). Представляла собой сравнительно крупную постройку из двух срубов под двускатными кровлями. Разрушилась в 1990-х, в 1996 на ее месте построена небольшая новая часовня.;Георгия Победоносца;;
30051;Часовня Всех Святых в Реке Емце;часовня;2000-е;нет данных;действ.;Архангельская обл., Плесецкий р-н, пос. Река Емца, ул. Набережная;Деревянная рубленая кладбищенская часовня, клеть под двухскатной крышей, с главкой по центру конька.;Всех Святых;62.965408;40.309174
33284;Часовня Георгия Победоносца в Рембуево;часовня;не позже 1718;нет данных;действ.;Архангельская обл., Приморский р-н, д. Рембуево;Деревянная часовня, принадлежащая Спасоприлуцкой церкви, неоднократно возобновлялась, последняя перестройка была в 1904. Закрыта в советские годы, разобрана. Заново постройка началась в 2022.;Георгия Победоносца;64.325654;41.590166
14729;Церковь Преображения Господня в Ровдино;церковь;не позже XVI в.;нет данных;сохр.;Архангельская обл., Шенкурский р-н, с. Ровдино;Кирпичная двухэтажная одноглавая церковь со сдержанным декором, построенная в 1807-1818. Вверху был Преображенский престол, внизу Борисоглебский. Закрыта не позже 1930-х, венчания разобраны, использовалась под склады, жилье, контору, позже заброшена.;"Преображения Господня; Бориса и Глеба";61.682659;42.536509
14728;Церковь Рождества Иоанна Предтечи в Ровдино;церковь;1700;нет данных;действ.;Архангельская обл., Шенкурский р-н, с. Ровдино;До 2-й пол. ХХ в. в селе существовал деревянный храм, построенный в 1857-1858 - одноглавый четверик с трапезной, в которой были Христорождественский и Никольский приделы, и колокольней. Закрытая не позже 1930-х церковь была занята под ДК, сгорела в 1975. Новая небольшая деревянная церковь начала строиться с 2010. Одноглавый четверик с пятигранным алтарём и притвором. В целом выстроена к 2014. Действует, богослужения проводятся священниками Вельского благочиния.;"Рождества Иоанна Предтечи; Николая Чудотворца; Рождества Христова";61.682511;42.532030
18420;Церковь Николая Чудотворца в Тимонево;церковь;1877;нет данных;сохр.;Архангельская обл., Вельский р-н, д. Рогово;Деревянная церковь, обшитая тесом, построенная в 1877 в дальней деревне пуйского прихода (в 1894 выделена в отдельный приход). Четверик, завершенный малым восьмериком с главкой, с пятигранным алтарем, трапезной и колокольней. В трапезной в 1896 устроен придел Рождества Христова. Закрыта не позже 1930-х. Использовалась как склад, сейчас пустует, в тяжелом состоянии.;Николая Чудотворца;61.491083;42.213850
14866;Часовня Троицы Живоначальной в Рубчевской;часовня;;нет данных;действ.;Архангельская обл., Устьянский р-н, д. Рубчевская;Деревянная часовня, построенная во 2-й пол. 1990-х в одной из деревень, в прошлом входивших в Минский приход. Основной объём - восьмерик, завершённый невысокой скатной кровлей и главкой, с запада к нему пристраивается крыльцо со звонницей.;Троицы Живоначальной;60.777922;43.069611
