id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
11592;Церковь Сергия Радонежского в Сергиевском скиту;церковь;;нет данных;действ.;Нижегородская обл., Арзамасский р-н, пос. Выездное;Кирпичная церковь в стиле классицизма, построенная в 1795 как кладбищенский храм. Центрическое здание со скругленными углами увенчано невысокой ротондой и украшено четырёхколонными портиками, с запада к нему примыкает трапезная, сооружённая в 1864. Боковые приделы Петропавловский и Покровский, в трапезной Сретенский и Алексия Митрополита. Закрыта не позже 1930-х, сломана колокольня. Возвращена верующим в 1990-х, отремонтирована. Освящена великим чином 26 июня 2020.;"Сергия Радонежского; Алексия, митрополита Московского; Петра и Павла; Сретения Господня; Покрова Пресвятой Богородицы";55.372728;43.792845
11781;Церковь Иконы Божией Матери Смоленская в Выездной Слободе;церковь;не позже XVII в.;нет данных;действ.;Нижегородская обл., Арзамасский р-н, пос. Выездное, пл. Ленина, 37;Большой кирпичный храм в стиле классицизма, сооружённый в 1803-1815 при помощи князя В. П. Салтыкова. Крупная четырёхстолпная пятикупольная постройка с трапезной, украшенная портиками. В главном храме Ильинский и Фроло-Лаврский приделы, в трапезной - Рождество-Богородицкий и Никольский. Отдельно стоящая столпообразная шатровая колокольня осталась от предшествовавшего каменного Рождество-Богородицкого храма, выстроенного в 1721. Не закрывался.;"Иконы Божией Матери Смоленская; Николая Чудотворца; Рождества Пресвятой Богородицы; Флора и Лавра; Илии Пророка";55.384127;43.796976
29280;Церковь Леонтия, епископа Ростовского, в Выжлее;церковь;;нет данных;сохр.;Нижегородская обл., Перевозский р-н, пос. Выжлей;Каменная одноглавая церковь, четверик перекрытый куполом, с полукруглой апсидой, трапезной и колокольней. Построена однопрестольной в 1873 вместо прежней деревянной. В кон. XIX в. (после 1888) устроен тёплый Скорбященский придел. В советское время закрыта, ныне заброшена, в аварийном состоянии.;"Леонтия, епископа Ростовского; Иконы Божией Матери Всех Скорбящих Радость";55.518211;44.581789
13920;Иверский Выксунский женский монастырь;монастырь;1887;1876-1894: Каратаев И. Ф. – строительство по собств. проекту (колокольня);действ.;Нижегородская обл., г. Выкса, ул. Краснофлотская, 58;Женская богадельня в лесу за окраиной завода открыта в 1864 по инициативе супругов Кохиных при активной поддержке послушника Гефсиманского скита Троице-Сергиевой лавры Василия (Меркулова) - позже старца Варнавы Гефсиманского. С 1874 - женская община, с 1887 - монастырь. Попечением старца Варнавы превратился в один из крупнейших монастырей епархии. В 1870-1900-х сооружены многочисленные корпуса келий и хозяйственных построек, в 1880-х выстроена ограда с башнями. Закрыт в 1919, окончательно ликвидирован в 1928. Часть зданий разрушена, постройки заняты под жилье, металлургический техникум, школу-интернат. В 1995 восстановлен на части территории.;;55.325238;42.208561
13921;Собор Троицы Живоначальной в Иверском Выксунском монастыре;церковь;1897;;действ.;Нижегородская обл., г. Выкса, ул. Краснофлотская;Огромный четырёхстолпный пятикупольный трёхапсидный храм в псевдорусском стиле с боковыми крыльцами и западным притвором, сооружённый в 1897-1909 на средства благотворителей при помощи старца Варнавы Гефсиманского. Боковые приделы Вознесенский и Всехсвятский. В 1927 взорван, рухнули своды, но внешние стены уцелели. В 1990-х руины переданы верующим, для богослужений восстановлен западный притвор, где освящен престол Варнавы Гефсиманского (2003).25 сент. 2025 установлен крест на главный купол храма.;"Троицы Живоначальной; Варнавы Гефсиманского; Всех Святых; Вознесения Господня";55.325354;42.209548
13924;Церковь Иконы Божией Матери Иверская в Иверском Выксунском монастыре (новая);церковь;1993;нет данных;действ.;Нижегородская обл., г. Выкса, ул. Краснофлотская, 58;Церковь устроена в 1993 в пристройке к нижнему ярусу монастырской колокольни. Четырехъярусная колокольня была построена в 1874-1876, надстроена пятым ярусом в 1894, в кон. 1920-х верхние ярусы сломаны, на их месте поставлен водонапорный бак (ныне снят).;Иконы Божией Матери Иверская;55.324829;42.207745
13923;Церковь Успения Пресвятой Богородицы в Иверском Выксунском монастыре;церковь;1884;нет данных;действ.;Нижегородская обл., г. Выкса, ул. Краснофлотская, 59;Кирпичная церковь в псевдорусском стиле, сооруженная в 1884-1887. Бесстолпный двусветный пятиглавый четверик, украшенный богатым декором, с востока примыкающий к двухэтажному больничному корпусу. Закрыта не позже 1920-х, перестроена, венчания сломаны.В настоящее время отреставрирована, действует.;Успения Пресвятой Богородицы;55.324872;42.208486
26345;Церковь Анны Праведной Успения в Выксе;церковь;нач. 2010-х;нет данных;действ.;Нижегородская обл., гор. окр. Выкса, ул. Салтанова;Каменная однопрестольная шатровая кладбищенская церковь - четверик, завершенный небольшим восьмериком с шатром. Выстроена в начале 2010-х, освящена великим освящением в 2015. В 2016 строительство продолжилось - к храму пристроена высокая трёхъярусная колокольня, увенчанная крестом 22 мая 2017.;Анны праведной Успения;55.290321;42.190952
11785;Церковь Варнавы Гефсиманского в Выксе;церковь;1999;2010-е: Эллинский А. О. – интерьеры, внутренний/внешний декор (росписи);действ.;Нижегородская обл., г. Выкса, Соборная пл., 1;Крестильная церковь, выстроенная в 1999 рядом с Христорождественским храмом. Кирпичная постройка типа восьмерик на четверике с полукруглым алтарём и небольшой трапезной.;Варнавы Гефсиманского;55.315446;42.191958
11786;Церковь Иоанна Богослова в Выксе;церковь;;нет данных;действ.;Нижегородская обл., г. Выкса, ул. Ленина, 69;Кирпичный однопрестольный храм, построенный в 1799 на средства И. Р. Баташева как кладбищенский. Интересный образец классицизма с чертами неоготики, крестообразное в плане однокупольное здание с трапезной и колокольней, пристроенными в 1857. Закрыт в 1936, перестроен. В 1994 возвращён верующим, освящён как Иоанно-Богословский. В 1996-2000 в здании церкви размещалось Выксунское духовное училище. В 2000-х отреставрирован.;Иоанна Богослова;55.317958;42.169070
26348;Церковь Покрова Пресвятой Богородицы в Выксе;церковь;2016;нет данных;действ.;Нижегородская обл., гор. окр. Выкса, мкрн. Мотмос;Деревянная одноглавая двухэтажная двухпрестольная церковь, крестообразная в плане, под восьмискатной крышей, с трёхъярусной колокольней в связи. Чин основания совершен 6 июня 2016, первое богослужение проведено в нояб. 2016, освящена церковь 11 нояб. 2017.;"Покрова Пресвятой Богородицы; Николая Чудотворца";55.353966;42.161315
11784;Церковь Рождества Христова в Выксе;церковь;;;действ.;Нижегородская обл., г. Выкса, Соборная пл., 1;Кирпичная церковь, выстроенная в 1773 на средства А. Р. Баташева в духе барокко. Основной объём в виде высокого четверика со срезанными углами, увенчан куполом с люкарнами и главкой. С запада к нему примыкает обширная двусветная трапезная, соединяющая церковь с многоярусной колокольней. В трапезной приделы Иоанна Богослова и Николая Чудотворца. Закрыта в 1930-х, использовалась в хозяйственных целях. В 1988 передана верующим, отреставрирована.;"Рождества Христова; Николая Чудотворца; Иоанна Богослова";55.315179;42.191679
18856;Часовня Покрова Пресвятой Богородицы в Выксе;часовня;2008;нет данных;действ.;Нижегородская обл., г. Выкса, мкрн. Жуковского;Кирпичная двухъярусная входная часовня-памятник. Сооружена в память металлургов, погибших в мирное время. Освящена 20.05.2009 архиеп. Георгием.;Покрова Пресвятой Богородицы;55.335373;42.201843
8986;Высоковский Успенский мужской монастырь;монастырь;1784;нет данных;действ.;Нижегородская обл., Ковернинский р-н, д. Выселки;В кон. XVIII в. монах старообрядческого Комаровского скита (Нижегородской губ.) Герасим основал раскольничий скит недалеко от села Высоково, на реке Утрус. В 1804 основатель скита и вся братия перешли в единоверие, на месте скита основана единоверческая община. В 1829 община получает статус единоверческого общежительного монастыря 3-го класса. В 1919 монастырь закрыт, церкви некоторое время действуют как приходские. В 1929 все здания переданы местному колхозу, позже заброшены. В 1999 монастырь возвращен епархии, начато его возрождение.;;57.396216;43.919163
8987;Собор Успения Пресвятой Богородицы в Высоковском Успенском монастыре;церковь;1807;нет данных;действ.;Нижегородская обл., Ковернинский р-н, д. Выселки;Каменный пятиглавый собор в стиле классицизма, построен вместо прежней деревянной церкви. Закрыт в 1929, использовался для хранения сена, позже был заброшен. В 1999 возвращен епархии, медленно восстанавливается.;Успения Пресвятой Богородицы;57.396400;43.919329
8990;Церковь Николая Чудотворца в Высоковском  Успенском монастыре (домовая);церковь;2002;нет данных;действ.;Нижегородская обл., Ковернинский р-н, д. Выселки;Домовая церковь в келейном корпусе. Первый действующий храм в возрождаемом монастыре. В настоящее время используется для богослужений в зимнее время.;Николая Чудотворца;;
8989;Церковь Николая Чудотворца в Высоковском Успенском монастыре;церковь;;нет данных;действ.;Нижегородская обл., Ковернинский р-н, д. Выселки;Каменная пятиглавая церковь (первый каменный храм монастыря).;Николая Чудотворца;57.395919;43.919651
8988;Церковь Трех Святителей Великих в Высоковском Успенском монастыре;церковь;;нет данных;действ.;Нижегородская обл., Ковернинский р-н, д. Выселки;Небольшая каменная одноглавая церковь в классическом стиле.;Трех Святителей Великих;;
8993;Часовня в Высоковском Успенском монастыре;часовня;;нет данных;действ.;Нижегородская обл., Ковернинский р-н, д. Выселки;;;57.395769;43.919043
6330;Церковь Иконы Божией Матери Казанская в Вязовке;церковь;;нет данных;действ.;Нижегородская обл., Кстовский р-н, с. Вязовка;;"Иконы Божией Матери Казанская; Николая Чудотворца; Алексия, человека Божия";56.134651;43.920458
27564;Церковь Вознесения Господня в Гагино;церковь;1990;нет данных;действ.;Нижегородская обл., Гагинский р-н, с. Гагино, ул. Свободы, 11;Церковь устроена в жилом деревянном доме священника. Дом продолжает обстраиваться, пристроена каменная часть, установлено несколько главок, выстроена отдельно стоящая колокольня.;Вознесения Господня;55.232280;45.050053
27563;Церковь Рождества Пресвятой Богородицы в Гагино;церковь;2010;нет данных;действ.;Нижегородская обл., Гагинский р-н, с. Гагино, ул. Коммунистическая, 12;Решение о строительстве храма принято в 2010, строительство началось в марте 2911, закладной камень освящен 3 июня 2011. 21 сент. 2012 в строящемся храме состоялось первая литургия. В целом выстроен деревянный однопрестольный храм по проекту, неоднократно повторенному в Нижегородской области.14 июлф 2023 церковь освящена великим чином.;Рождества Пресвятой Богородицы;55.233784;45.027964
6112;Церковь Космы и Дамиана в Глухове;церковь;;нет данных;действ.;Нижегородская обл., Воскресенский р-н, с. Глухово;Деревянная церковь, построенная на средства В. В. Каданникова, генерального директора Горьковского автозавода. Новопостроенная церковь стоит на фундаменте старой, утраченной в советское время, и архитектурно повторяет ее облик.;Космы и Дамиана;;
23114;Церковь Покрова Пресвятой Богородицы в Глухово;церковь;;;действ.;Нижегородская обл., Дивеевский р-н, с. Глухово;В 1731 в селе на средства местного помещика Аргамакова П. М. построена кирпичная двухэтажная двухпрестольная церковь с тёплым Алексиевским приделом в нижнем этаже. В 1906-1908 ремонтировалась. Закрыта в 1937, здание использовалось как зернохранилище, позже передано МТС. С конца 1940-х разобрана на кирпич, сохранилась только колокольня. В 2004 принято решение о восстановление церкви без сохранения исторических архитектурных форм, начат ремонт колокольни. 14 сент. 2010 освящен новоустроенный Ильинский придел.;"Покрова Пресвятой Богородицы; Илии Пророка; Алексия, человека Божия";55.109881;43.536618
26313;;;;;;;;;;
5927;Собор Троицы Живоначальной в Горбатове;церковь;2-я пол. XVII в.;нет данных;действ.;Нижегородская обл., Павловский р-н, г. Горбатов, Первомайская пл., 1;Городской собор, построенный в 1814. Бесстолпный пятиглавый четверик с боковыми портиками, трапезной и колокольней, с декором в стиле классицизма. В трапезной приделы Евфимия Суздальского и Александра Невского. Закрыт не позже 1930-х, сломана колокольня. В 1990-х возвращен верующим, ремонтируется.;"Троицы Живоначальной; Александра Невского; Евфимия Суздальского";56.133085;43.059281
18885;Церковь Иконы Божией Матери Всех Скорбящих Радость в Горбатове;церковь;1852;2010-е: Сафонцева Н. И. – реставрация;действ.;Нижегородская обл., Павловский р-н, г. Горбатов;Кирпичная кладбищенская церковь, построенная в 1852-1856. Была приписана к Троицкому собору. Пятиглавый храм в русско-византийском стиле с шатровой колокольней. Закрыта не позже 1930-х. Восстанавливается, приписана к Николаевскому Георгиевскому женскому монастырю в Абабково.;Иконы Божией Матери Всех Скорбящих Радость;56.130084;43.042340
18880;Церковь Успения Пресвятой Богородицы в Горбатове;церковь;;1898: Шмаков А. И.;сохр.;Нижегородская обл., Павловский р-н, г. Горбатов, угол ул. Калинина и ул. 1 Мая;Крупный краснокирпичный храм в формах эклектики, сооруженный в 1898. Четверик, завершенный низким барабаном, с пониженными пятигранными алтарем и боковыми притворами, переходом связанный с колокольней. Закрыт не позже 1930-х. Пустует, в тяжелом состоянии.В настоящее время образовалась община, храм открыт по субботам.;Успения Пресвятой Богородицы;56.128050;43.061740
