id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
20571;Церковь Рождества Христова на Бадожском Погосте;церковь;;нет данных;сохр.;Вологодская обл., Вытегорский р-н, д. Бадожский Погост;Деревянная церковь, обшитая тесом, поставленная на высокий подклет, сооруженная в 1778 и перестроенная в 1892-1894. Служила зимним храмом прихода. Четверик, перекрывавшийся купольной кровлей с малым восьмериком и четырьмя малыми главками по углам, с широкой пятигранной апсидой и трапезной. Второй престол Знаменский. Закрыта не позже 1930-х. Пустует, в сложном техническом состоянии, кровля трапезной рухнула.;"Рождества Христова; Иконы Божией Матери Знамение";60.689344;37.131767
9531;Церковь Введения Пресвятой Богородицы во Храм в Байдарово;церковь;не позже 3-й четв. XVII в.;нет данных;действ.;Вологодская обл., Никольский р-н, д. Байдарово;Каменная двухэтажная шестипрестольная церковь, в одной связи с колокольней, построена на средства прихожан вместо прежней каменной. Закрыта в начале 1930-х, в здании устроен хлебоприемный пункт. В 1990-х были начаты восстановительные работы, но так и не завершены. Вновь возобновлены в 2008. Приход нуждается в помощи.;"Введения Пресвятой Богородицы во Храм; Иконы Божией Матери Достойно есть (Милующая); Иоанна Устюжского; Модеста, патриарха Иерусалимского; Николая Чудотворца; Прокопия Устюжского; Власия, епископа Севастийского";59.653415;45.541153
17309;Церковь Николая Чудотворца на Комье;церковь;не позже нач. XVII в.;нет данных;действ.;Вологодская обл., Грязовецкий р-н, д. Барское;"Кирпичная тёплая церковь, вероятно, выстроенная в кон. XVIII - нач. XIX вв. Четверик с трапезной и колокольней. Имелись Михаило-Архангельский и Предтеченский приделы. В 1930-х закрыта и разрушена. В 1991-1993 попечением главы колхоза ""Аврора"" Н. М. Подгорнова на его месте построена небольшая кирпичная церковь - интересный пример современной интерпретации форм неорусского стиля.";"Николая Чудотворца; Обретения Главы Иоанна Предтечи; Михаила Архангела";59.021177;40.291629
10782;Церковь Богоявления Господня в Батране;церковь;;нет данных;сохр.;Вологодская обл., Череповецкий р-н, д. Батран;Каменная летняя трехпрестольная церковь, построена на средства прихожан. Приделы: Ильинский и Казанский. В советское время закрыта, ныне заброшена, разрушается.;"Богоявления Господня; Иконы Божией Матери Казанская; Илии Пророка";58.967644;38.406043
10783;Церковь Екатерины Великомученицы в Батране;церковь;;нет данных;сохр.;Вологодская обл., Череповецкий р-н, д. Батран;Каменная зимняя однопрестольная церковь с ярусной колокольней, построена на средства местной помещицы княжны Екатерины Мещерской. В советское время закрыта, ныне заброшена, разрушается.;Екатерины Великомученицы;58.967958;38.406502
10784;Церковь Илии Пророка в Батране;церковь;;нет данных;действ.;Вологодская обл., Череповецкий р-н, д. Батран;Новопостроенная одноглавая деревянная церковь - куб под восьмискатной крышей, с примыкающими небольшими объёмами алтаря и притвора.;Илии Пророка;58.967689;38.406714
11257;Церковь Николая Чудотворца в Бекетовской;церковь;;нет данных;сохр.;Вологодская обл., Вожегодский р-н, д. Бекетовская;Кирпичная однопрестольная церковь, построенная в 1900 при Петропавловском храме. Закрыта не позже 1930-х, перестроена.;Николая Чудотворца;;
11256;Церковь Петра и Павла в Бекетовской;церковь;;нет данных;сохр.;Вологодская обл., Вожегодский р-н, д. Бекетовская;Кирпичная церковь, построенная в 1802 и расширенная в сер. XIX в. Четверик с боковыми Никольским и Казанским приделами. Закрыта не позже 1930-х, венчания сломаны. Используется под гараж.;"Петра и Павла; Николая Чудотворца; Иконы Божией Матери Казанская";;
8808;Церковь Троицы Живоначальной в Беленицыно;церковь;;нет данных;сохр.;Вологодская обл., Харовский р-н, д. Беленицыно;Каменная церковь с трапезной и колокольней. В советское время закрыта, завершения сломаны, разобраны верхние ярусы колокольни. Заброшена, разрушается.;Троицы Живоначальной;59.950012;40.312341
6903;Собор Преображения Господня в Белозерске;церковь;не позже XIV в.;1967-1972: Лелекова О. В. – реставрация (иконы);сохр.;Вологодская обл., Белозерский р-н, г. Белозерск, ул. Советский Вал;Кирпичный четырёхстолпный трёхапсидный храм, завершённый пятью луковичными куполами на крупных барабанах. Выстроен в духе соборного зодчества XVI в., прясла, на которые поделены фасады, завершены крупными закомарами. Заложен в 1668, окончен в конце 1670-х, западный притвор XIX в. Закрыт в 1930-х, поддерживался в порядке. В настоящее время принадлежит городскому музею.;Преображения Господня;60.031536;37.784692
