id;name;type;foundation_date;architect;status;address;short_description;dedications;lat;lon
24496;Церковь Преображения Господня в Баклани;церковь;не позже 1710;нет данных;действ.;Брянская обл., Почепский р-н, с. Баклань, ул. Первомайская, д. 76А;"Известная с 1710 церковь впоследствии была упразднена и длительное время не существовала. Последнее деревянное здание построено в 1913-1915 в псевдорусском стиле. Рубленный ""в лапу"" и обшитый внутри и снаружи тёсом крупный пятиглавый храм с украшенным щипцами световым шатровым восьмигранником и луковичной главой на гранёной ""шейке"" имеет крестообразный план, гранёную апсиду, боковые прирубы, трапезную и трёхъярусную колокольню. Закрыт в 1939, предназначен для переоборудования под клуб, с 1945 вновь упоминается действующим.";Преображения Господня;52.738189;33.263628
24474;Церковь Николая Чудотворца в Балыкино;церковь;не позже 1711;нет данных;действ.;Брянская обл., Погарский р-н, с. Балыкино, ул. Озёрная;Деревянная церковь построена вместо прежней в 1802. Оригинальный трёхглавый храм, выполненный в стиле зрелого классицизма, состоит из крупного двусветного купольного восьмерика с узкими диагональными гранями, увенчанных малыми главами пятигранной апсиды и прямоугольной трапезной, боковых портиков с парными колоннами тосканского ордера и двухъярусной прямоугольной в плане колокольни. Закрыта в 1937, вновь открыта в 1941-1942 и с тех пор не закрывалась. Сохранилось внутреннее убранство XIX - 1-й пол. XX вв.;Николая Чудотворца;52.654672;33.121627
31993;Церковь Николая Чудотворца в Бартыни;церковь;2006;нет данных;действ.;Брянская обл., Навлинский р-н, ур. Бартынь (6 км С д. Щегловка);"Деревянная однопрестольная церковь построена в 2006-2013 в стиле древнерусского зодчества на территории охотничьего хозяйства по инициативе его директора В. А. Дергачёва. Освящена 6 июня 2013. Рубленный ""в обло"" ярусный храм без апсиды и трапезной состоит из двусветного восьмерика, светового четырёхгранника со щипцовым завершением стен и двух убывающих по размеру восьмигранных ""фонариков"" с главкой. Звонница на четырёх столбах находится рядом. В дни служб открыт свободный доступ.";Николая Чудотворца;52.844392;34.696436
21057;Церковь Николая Чудотворца в Белой Берёзке;церковь;1989;нет данных;действ.;Брянская обл., Трубчевский р-н, пос. Белая Берёзка, ул. Аэродромная, 18;Кирпичная однопрестольная пятиглавая крестообразная в плане церковь построена в стиле эклектики в 1992-2000 на средства брянского предпринимателя Ивана Владимировича Медведя и других благотворителей. К массивному четверику, завершённому параболическим куполом с центральной главой на восьмигранном глухом барабане и четырьмя расположенными по углам малыми ложными главами, примыкают пониженные прямоугольные объёмы притвора с двухъярусной колокольней, боковых помещений и апсида сложного профиля. Освящена Великим чином 23 дек. 2011.;Николая Чудотворца;52.374694;33.472108
21058;Молитвенная комната при поселковой больнице Белой Берёзки;часовня;2000-е;нет данных;действ.;Брянская обл., Трубчевский р-н, пос. Белая Берёзка, ул. Калинина, 5;Молитвенная комната организована в 2000-х в одном из помещений поселковой больницы. Приписана к Никольской церкви.;;52.382276;33.482455
21895;Воскресенский Карачевский мужской монастырь;монастырь;кон. XVI в.;нет данных;действ.;Брянская обл., Карачевский р-н, с. Бережок;Мужской монастырь, основанный в кон. XVI в. иноком Тихоном. С 1680 приписан к Новоиерусалимскому монастырю, в 1764 упразднён, храм обращён в приходской. Восстановлен в 2004.;;53.111875;34.962643
21896;Церковь Воскресения Словущего в Воскресенском Карачевском монастыре;церковь;кон. XVI в.;После 1990: Максименко Н. А. – реставрация;действ.;Брянская обл., Карачевский р-н, с. Бережок;"Кирпичный двухъэтажный храм с декором в нарышкинском стиле, построенный в 1697 на средства царевны Татианы Михайловны. Здание типа восьмерик на четверике с полукруглым алтарем и небольшой трапезной, многоярусная колокольня в стиле классицизма пристроена в 1822. Интересной особенностью здания является пристроенная с северо-западной стороны башенка - по преданию ""столп прп. Тихона"". Внизу Смоленский престол и придел Тихона Амафунтского. Закрыт в 1938. Отреставрирован в нач. 1990-х, действует с 1998.";"Воскресения Словущего; Тихона, епископа Амафунтского; Иконы Божией Матери Смоленская";53.111981;34.962675
24475;Церковь Михаила Архангела в Бобрике;церковь;не позже 1768;нет данных;действ.;Брянская обл., Погарский р-н, с. Бобрик, ул. Набережная;"Деревянная одноглавая церковь построена вместо прежней в 1764. После перестройки 1830 приобрела позднеклассический облик с частичным сохранением первоначальных барочных черт. К рубленному ""в лапу"" и обшитому тёсом основному объёму типа ""восьмерик на четверике"" примыкают прямоугольная апсида, протяжённые боковые прирубы с треугольными фронтонами и короткая трапезная с двухъярусной шатровой колокольней. Закрыта в 1937, обращена в склад. Вновь действует с 1988.";Михаила Архангела;52.592793;33.078880
28423;Церковь Михаила Архангела в Бобрике;церковь;не позже 1628;нет данных;действ.;Брянская обл., Комаричский р-н, с. Бобрик;Деревянная однопрестольная церковь с чертами украинского и белорусского барокко построена в 1779 на средства прихожан вместо прежней. К основному четверику, завершённому двумя убываюшими по размерам купольными световым и бессветным восьмериками, примыкают пятигранная апсида, боковые прирубы и трапезная с притвором и двумя квадратными в плане ярусами колокольни над ней. Не закрывалась.;Михаила Архангела;52.449773;34.519729
27016;Церковь Василия Великого в Брасово;церковь;не позже 1628;1778-1780: Морозов А.;действ.;Брянская обл., Брасовский р-н, с. Брасово, ул. Советская, д. 11;"Кирпичная трёхпрестольная церковь построена в 1778-1780 в стиле раннего классицизма на средства генерала С. С. Апраксина вместо прежней деревянной. Боковые приделы Никольский и Стефаниевский. Округлый в плане одноэтажный основной объём с двумя слабо выраженными прямоугольными выступами, завершённый двумя световыми барабанами с шлемовидным куполом между ними и сферической главкой, включает в себя центральное и два боковых помещения, главный алтарь, трапезную часть, к которой пристроена двухъярусная колокольня, и четыре малых помещения, в двух из которых расположены придельные алтари. Не действовала в 1938-1941 и в 1960-1990; использовалась под автошколу, спортзал, контору совхоза, заводской цех. К 2016 отремонтирована без восстановления утраченного верхнего яруса колокольни с курантами.";"Василия Великого; Стефана Архидиакона; Николая Чудотворца";52.592515;34.608159
